k,pos_e,pos_n,pos_u,vel_e,vel_n,vel_u,yaw,p_vel_var,p_pos_var,pos_err,gt_e,gt_n
635,469.3528591963053,138.49641343999485,-32.071559499991274,10.23174580210185,0.09030338694022177,-0.01921240000697248,-0.00816,1.2885035931787716,16.335004955196297,41.88788528237604,474.9873084310393,180.00361661306712
636,470.3636688210615,138.5050835987063,-32.05858423999197,10.285995394563232,0.03777721263242779,0.11937239199358542,-0.005,1.2943514439020736,16.465355314514174,41.755314459203284,474.9873084310393,180.00361661306712
637,471.38576091429485,138.49921046044022,-32.04816850079261,10.755826575942706,-0.030691135560717876,0.09582480063409868,0.0018199999999999996,1.3002240733540444,16.59629045890438,41.660375353536864,474.9873084310393,180.00361661306712
638,472.4529488936512,138.49754127769717,-32.037620520729206,10.872545053870235,-0.011754927179143275,0.09704141658337084,-0.0002300000000000006,1.3060813491825447,16.727812866239784,41.58337730404009,474.9873084310393,180.00361661306712
639,473.5392651180928,138.49029193662196,-32.03479387907087,11.197925849212027,-0.065695389864133,0.026005103256701224,-0.004490000000000001,1.3119474638012831,16.85992100115804,41.53857189562636,474.9873084310393,180.00361661306712
640,474.6600321526332,138.4856245755819,-32.037608868745195,11.412062210838227,-0.05514187508514637,-0.025897905003834792,-0.0060100000000000015,1.3178134200366087,16.992615747538167,41.519281937276965,474.9873084310393,180.00361661306712
641,475.79655130020274,138.47358469402053,-32.03810315924558,11.566783520556596,-0.10450626410209354,-0.004547472603527995,-0.006280000000000002,1.3236762827753514,17.125897089541827,41.537915513640314,474.9873084310393,180.00361661306712
642,476.94765285323837,138.4612058921282,-32.037773406505934,11.474757110855819,-0.09036387319992514,0.0030337252047542567,-0.0024800000000000017,1.3295329111006937,17.259764717819362,41.5886383374213,474.9873084310393,180.00361661306712
643,478.0914876618905,138.45054328635112,-32.03560353398546,11.633638809843873,-0.06905501479740768,0.019962827188373937,0.00005999999999999842,1.3353757261455719,17.394218008929432,41.66885925475624,474.9873084310393,180.00361661306712
644,479.2505254829167,138.43973148556918,-32.03461475126662,11.746749673169992,-0.07680686625870169,0.009096801013304052,-0.0015500000000000017,1.341237388006592,17.52925558154399,41.78195264134101,474.9873084310393,180.00361661306712
645,480.4202827034454,138.43510822000135,-32.031517571165296,11.811328464250185,-0.04835573505575195,0.02849405693223973,-0.004350000000000002,1.3470772405633349,17.66487932034465,41.922047892117654,474.9873084310393,180.00361661306712
646,481.5971605513327,138.43110633555295,-32.02417866547207,11.873847437871806,-0.0465417378809648,0.06751793237766054,-0.004860000000000002,1.352915563200721,17.801087044400983,42.09469985433046,474.9873084310393,180.00361661306712
647,482.7810508866159,138.42546001701365,-32.0146123722343,11.934322859203736,-0.05959208567792317,0.08800989778744782,-0.005400000000000002,1.3587450424046288,17.937878600721056,42.30231113532453,474.9873084310393,180.00361661306712
648,483.9722986608173,138.4164001585866,-32.00938988245556,11.997638061824407,-0.08696936919747417,0.048046905964452075,-0.006600000000000002,1.3645666747038598,18.07525310496152,42.54675806522772,474.9873084310393,180.00361661306712
649,485.17280209600665,138.403418507682,-32.00644969185911,12.064812785170204,-0.11659859052185996,0.027049753487296012,-0.007560000000000002,1.3703887605250218,18.213209772431906,42.82897107807258,474.9873084310393,180.00361661306712
650,486.37486824482653,138.3916549097403,-32.01051621651038,12.089883547711471,-0.1154657246122107,-0.037412026791687605,-0.009120000000000001,1.3762195668388244,18.35174864848441,43.141996654208285,474.9873084310393,180.00361661306712
651,487.58092738810205,138.37042657948342,-32.00792491918955,12.129549528913962,-0.18762357186126588,0.023839935351647436,-0.011570000000000002,1.3820491888658717,18.490870605168293,43.496226857144556,474.9873084310393,180.00361661306712
652,488.79396019013075,138.34536174742533,-32.00889442565438,12.19196491942167,-0.2170233347624215,-0.008919459476484362,-0.012560000000000002,1.3878741516443256,18.63057552405488,43.88660195603654,474.9873084310393,180.00361661306712
653,490.0075190197211,138.3120913858022,-32.005116871602034,12.234902776613483,-0.26933405459940546,0.03475349728163445,-0.012210000000000002,1.3937079530041676,18.770862939219313,44.314670278633635,474.9873084310393,180.00361661306712
654,491.2260407852512,138.2683535341389,-32.00239902187387,12.320484156083308,-0.3372317044107176,0.02500421749910376,-0.012030000000000002,1.3995600611885097,18.91173373451973,44.78312866179716,474.9873084310393,180.00361661306712
655,492.455069514803,138.22363367487256,-31.99928410012396,12.475486119833977,-0.3536778880241324,0.028657280099175522,-0.014040000000000002,1.4054027048649165,19.05318974063858,45.28454097807857,474.9873084310393,180.00361661306712
656,493.7031819276016,138.175719139016,-31.99691887211404,12.661807703223582,-0.3728152548661176,0.02176009769124159,-0.013490000000000002,1.411250650479865,19.195230011125073,45.8241958777135,474.9873084310393,180.00361661306712
657,494.96958949537094,138.13112089548656,-31.993451362344917,12.842574643180525,-0.33729056639516986,0.031901089875942354,-0.010280000000000003,1.4170926941627047,19.33785507617306,46.3960930914743,474.9873084310393,180.00361661306712
658,496.24693649232927,138.08578565610378,-31.990267753357323,12.9242533484282,-0.3349795388654475,0.029289202685866947,-0.008720000000000002,1.4229226982160186,19.48106434558933,47.00081209341964,474.9873084310393,180.00361661306712
659,497.54019908515346,138.03960078359717,-31.985650333088735,13.082777790119579,-0.35136539851056703,0.04248026647099767,-0.010940000000000002,1.4287355731365892,19.624856615410934,47.64043976909149,474.9873084310393,180.00361661306712
660,498.85109882982306,137.99339111554806,-31.971598806441634,13.225509293604164,-0.3480226880219334,0.129274045153318,-0.010130000000000002,1.4345484667392734,19.769230172724594,48.31500324484605,474.9873084310393,180.00361661306712
661,500.17312124383415,137.94337831274717,-31.9613219019263,14.274521281165665,-0.35366077843702975,0.0945475215410527,-0.0050300000000000015,1.4403636953791055,19.91418501939852,49.0243695820848,474.9873084310393,180.00361661306712
662,501.6018085428371,137.90095000622682,-31.952509649772196,14.052541646208379,-0.2689208407866482,0.08107271981776853,0.0014399999999999986,1.4461921425743867,20.05972138893643,49.809297842949256,474.9873084310393,180.00361661306712
663,503.0023042015297,137.86682177688076,-31.95033087779042,14.103194863805019,-0.20073347908950248,0.020044702232347184,0.004219999999999998,1.4520208983627891,20.20584060319387,50.59989591972948,474.9873084310393,180.00361661306712
664,504.4052707270105,137.82909097289775,-31.951015907567186,15.346887002372467,-0.2533461164130956,-0.006302273946240615,-0.0013000000000000025,1.4578589467866965,20.35254269303015,51.42088212604375,474.9873084310393,180.00361661306712
665,505.9451214172829,137.79739855118717,-31.95451463496181,15.119553508501424,-0.24228607138952557,-0.03218829203054131,-0.007100000000000003,1.4636943496147237,20.49982858770882,52.3426310761906,474.9873084310393,180.00361661306712
666,507.4547831126779,137.7579531555351,-31.960093964164866,15.16044046545559,-0.2829730586157851,-0.0513298286680979,-0.004970000000000003,1.4695349938438704,20.64769802267029,53.28070000638035,474.9873084310393,180.00361661306712
667,508.9718715895807,137.72185183524317,-31.958047447031674,15.24107767087827,-0.2550488892711129,0.018827957625349945,-0.003790000000000003,1.4753770620856859,20.79615152205468,54.2466419772148,474.9873084310393,180.00361661306712
668,510.49515118750907,137.6882458752237,-31.95155215126914,15.280069543482487,-0.23780233154229724,0.05975672101532192,-0.003600000000000003,1.4812252477618175,20.945189228263246,55.239455988444675,474.9873084310393,180.00361661306712
669,512.0180574238368,137.65538492399904,-31.94240797916761,15.27903969558586,-0.22763840415224088,0.08412638333409622,-0.002610000000000003,1.4870659335033718,21.094811753039426,56.255213964205694,474.9873084310393,180.00361661306712
670,513.5450885302087,137.6326715103352,-31.932323840834197,15.271969501480331,-0.16249985022509866,0.09277407266736863,-0.002780000000000003,1.49291168483976,21.245018346389763,57.288737069991534,474.9873084310393,180.00361661306712
671,515.0758158162032,137.61501079684442,-31.92615193356746,15.317770008858073,-0.13261660476810097,0.056781546853979216,-0.003320000000000003,1.498758122377437,21.39580951487374,58.342800133465055,474.9873084310393,180.00361661306712
672,516.6053418779469,137.59636052309716,-31.914615278882064,15.168332190191046,-0.13377019413377322,0.10613722310566095,-0.002400000000000003,1.5045611162449148,21.547185327111485,59.417472826334624,474.9873084310393,180.00361661306712
673,518.115846342585,137.575594184501,-31.906609056571497,15.021184127994282,-0.15449218648730836,0.0736572452572081,-0.003750000000000003,1.51037408362092,21.69914143873598,60.499651813762874,474.9873084310393,180.00361661306712
674,519.6168204079156,137.55780689637714,-31.899361832045777,14.919059816965174,-0.15165380222181896,0.06667446563663154,-0.0069800000000000036,1.516184991584036,21.85167884709807,61.590909246410696,474.9873084310393,180.00361661306712
675,521.1102416939146,137.54063647803292,-31.892438885482115,14.856570340712281,-0.16238177799911263,0.06369110838570109,-0.009860000000000004,1.521997365240292,22.004797346256474,62.69313881693882,474.9873084310393,180.00361661306712
676,522.5967227464301,137.52068842643416,-31.887883274643546,14.757590745878906,-0.18326859322421116,0.04191161971484499,-0.010520000000000005,1.5277853533357886,22.158497082780503,63.80795811468312,474.9873084310393,180.00361661306712
677,524.0764384989512,137.49917162232651,-31.885474612672063,14.751040051898649,-0.20689855107885616,0.02215969013765737,-0.013060000000000006,1.5336212535158298,22.31277561811408,64.9335855686044,474.9873084310393,180.00361661306712
678,525.5509962619071,137.48209398377108,-31.880460143658297,14.678078518137402,-0.1755930969963692,0.04613311492664476,-0.012680000000000006,1.5394428201362524,22.467637743465666,66.06637884560638,474.9873084310393,180.00361661306712
679,527.0247180168113,137.459739514821,-31.87685733216563,14.625086057777416,-0.19303963555950077,0.03314586573251327,-0.009460000000000005,1.545251975526941,22.62308202547929,67.21512831906274,474.9873084310393,180.00361661306712
680,528.4879965346737,137.4384659826874,-31.87291724559238,14.437995522171583,-0.18611757524823108,0.0362487964739122,-0.009710000000000005,1.5510056768140887,22.779107223031986,68.36750453065609,474.9873084310393,180.00361661306712
681,529.9382060607845,137.41783367086168,-31.87040586594499,14.37698923805455,-0.19158939264440147,0.02310469275599924,-0.011610000000000006,1.5568046599232892,22.935707790713394,69.52086060396098,474.9873084310393,180.00361661306712
682,531.3826299399881,137.40189360607343,-31.86458489666939,14.356518927640707,-0.16148748680833747,0.05355291733551937,-0.011650000000000006,1.5626310743584306,23.092888256705724,70.67771283270501,474.9873084310393,180.00361661306712
683,532.8234794840772,137.38659096477542,-31.853645104935836,13.907377668539866,-0.13434930550388974,0.10064608394867788,-0.007680000000000005,1.5684612144572876,23.250651364141568,71.84172573917898,474.9873084310393,180.00361661306712
684,534.2178657634223,137.37752000450476,-31.84898699654097,13.907650672098873,-0.08831708864044407,0.0428545972327837,-0.0060600000000000055,1.5742805201990908,23.408997485587296,72.97426281907342,474.9873084310393,180.00361661306712
685,535.6119555405578,137.36679674286302,-31.84368903681769,13.898216685872995,-0.10389676668804239,0.04874122945416104,-0.007070000000000005,1.580093922923841,23.567925537607206,74.1164370824575,474.9873084310393,180.00361661306712
686,537.0114405209508,137.3596498899553,-31.838894413872275,13.977685506300993,-0.08853009165099714,0.04411053109782823,-0.008620000000000006,1.5859362217872992,23.72743492989959,75.26952145050916,474.9873084310393,180.00361661306712
687,538.4166760052444,137.35064956593996,-31.830580860762492,13.928008771356374,-0.10428598905537118,0.07648468861000197,-0.009550000000000006,1.591712116752674,23.887528552078322,76.43664218676105,474.9873084310393,180.00361661306712
688,539.8196406831499,137.34615711695767,-31.82129189190149,13.444938309740538,-0.06882514461726914,0.08545851352120196,-0.009160000000000007,1.5973313928931938,24.04819976375359,77.60728159077782,474.9873084310393,180.00361661306712
689,541.1687203306798,137.33955824226206,-31.81569554054937,13.341165918609374,-0.08514053732561479,0.0514864324395058,-0.009240000000000007,1.6031092135799125,24.20943290304291,78.74135608241285,474.9873084310393,180.00361661306712
690,542.5081260314149,137.32896666781565,-31.81697139730542,12.874835731720438,-0.11958080162111663,-0.011737882155654689,-0.012170000000000007,1.6087619192623133,24.3712438244009,79.87606999203794,474.9873084310393,180.00361661306712
691,543.8020840770668,137.3169245870077,-31.816656685520986,12.856064780603678,-0.1462480325822875,0.0028953484167978036,-0.015290000000000007,1.614578696520685,24.53362001632713,80.97917647976384,474.9873084310393,180.00361661306712
692,545.0947375815116,137.3015140992472,-31.817695650679305,12.83310657458592,-0.179754951810968,-0.009558479456545973,-0.017960000000000007,1.6203837976652384,24.6965778859792,82.0884960343974,474.9873084310393,180.00361661306712
693,546.3895218466863,137.28675226350322,-31.81942099862496,12.813866816317075,-0.17371259226808783,-0.015873201100022303,-0.017680000000000008,1.6261812084589577,24.860116265745724,83.2046067265067,474.9873084310393,180.00361661306712
694,547.6736445883832,137.26891612975632,-31.82021081873496,12.734567765558946,-0.18460907569771298,-0.007266345012020459,-0.015650000000000008,1.6319844194661448,25.02423438659162,84.31819548221301,474.9873084310393,180.00361661306712
695,548.9539573198468,137.24894434320257,-31.82087595323616,12.698970510416817,-0.19284887313440915,-0.006119237411058833,-0.014400000000000007,1.6377858746605913,25.188932828538235,85.43434408212927,474.9873084310393,180.00361661306712
696,550.2294257806977,137.22757536646273,-31.816994376977267,12.629449668509805,-0.19956018811334694,0.035710501581825954,-0.013980000000000006,1.6435715414960101,25.354211416004294,86.55152181210318,474.9873084310393,180.00361661306712
697,551.5030779569938,137.20523913780787,-31.807155826819084,12.389189813513578,-0.19817213000841835,0.09051466145528,-0.012890000000000006,1.6492876006234896,25.520068570153896,87.67191169732624,474.9873084310393,180.00361661306712
698,552.750812457237,137.18890404207517,-31.793856860673557,12.253870422809289,-0.15370725469002042,0.12235048853885773,-0.011470000000000004,1.6549974559215215,25.686497330216245,88.77084076975456,474.9873084310393,180.00361661306712
699,553.9843060256939,137.17260452526307,-31.78205431181967,12.355344301826236,-0.1523613369667628,0.10858344945574923,-0.010700000000000005,1.6608007945405725,25.8534970758084,89.86112187946172,474.9873084310393,180.00361661306712
700,555.2292481674509,137.1651770654571,-31.770284466874095,12.427231416223448,-0.09007021955962186,0.10828257349928935,-0.009640000000000004,1.666604254667977,26.021077155262457,90.96098501850203,474.9873084310393,180.00361661306712
701,556.481048593184,137.15262155717986,-31.763906709524168,12.44113182934776,-0.12302068880478623,0.05867536761934619,-0.009620000000000005,1.6723889992319498,26.189237580729255,92.07300072711236,474.9873084310393,180.00361661306712
702,557.7290221606144,137.14051014911496,-31.75716667276223,12.451913494294661,-0.12746535939035983,0.062008338209798584,-0.011230000000000006,1.6781648068094082,26.35797648065245,93.18496169794268,474.9873084310393,180.00361661306712
703,558.9784862147682,137.12694156005168,-31.750478338941253,12.486904270651445,-0.15049414323004642,0.06153267115301471,-0.014270000000000005,1.6839480599962589,26.52729296133339,94.30231815337217,474.9873084310393,180.00361661306712
704,560.2391685695969,137.10869410796903,-31.745510571825953,12.607937394608973,-0.1854781112835011,0.04570345746077362,-0.015150000000000005,1.6897549896085862,26.697187767333016,95.43507758577324,474.9873084310393,180.00361661306712
705,561.507831092885,137.09237777013894,-31.738017726079875,12.665488980877303,-0.1693874173180636,0.06893418086391181,-0.014330000000000006,1.6955611040273864,26.867663266293874,96.577301995416,474.9873084310393,180.00361661306712
706,562.7817690320975,137.07860696910356,-31.731827807993483,12.73237632935553,-0.1517946685687364,0.05694724639479892,-0.013990000000000006,1.701359315918825,27.038719376696612,97.72626957561167,474.9873084310393,180.00361661306712
707,564.0605628462994,137.06748872715255,-31.724500583354004,12.777259932673124,-0.13022882759571855,0.06741046668321514,-0.012980000000000005,1.7071807571417978,27.210355308288495,98.88152370367914,474.9873084310393,180.00361661306712
708,565.3481187314958,137.05145875233208,-31.715093036685683,12.863500092713432,-0.16082710751515428,0.08654942934855797,-0.012600000000000005,1.713011181070943,27.382573384002676,100.04980711150114,474.9873084310393,180.00361661306712
709,566.6407787605254,137.043959375586,-31.708209593750826,12.946311194441222,-0.10882140635009761,0.0633276750006734,-0.013220000000000006,1.718840039281225,27.55537450210977,101.22198759854432,474.9873084310393,180.00361661306712
710,567.9458975365001,137.03936631672013,-31.70206632625076,13.056903493320835,-0.09288351352125822,0.05651806100061951,-0.013780000000000006,1.7246671688627973,27.728758506037895,102.40715840215977,474.9873084310393,180.00361661306712
711,569.2568907379211,137.03240595005926,-31.694524020150695,13.102120238850897,-0.11459894213520819,0.06938921612056995,-0.015140000000000006,1.730486754068966,27.902725222924175,103.60154001827661,474.9873084310393,180.00361661306712
712,570.5739612739628,137.0212825302107,-31.687727598538636,12.90244595714452,-0.14420383429866554,0.06252707883092447,-0.016560000000000005,1.7362441825540158,28.07727389833107,104.80595996852402,474.9873084310393,180.00361661306712
713,571.8740775850022,137.01000971434067,-31.677508390655543,12.735200534272602,-0.153573193648419,0.09401671252445061,-0.018740000000000007,1.7420092442474484,28.252398316586472,105.99762389438504,474.9873084310393,180.00361661306712
714,573.1572497794862,136.99461956175162,-31.6624412194031,12.594691883631077,-0.18151144236234878,0.13861797552249466,-0.019150000000000007,1.7477852761418915,28.428099241011218,107.17794181508414,474.9873084310393,180.00361661306712
715,574.4304868966079,136.98012527787614,-31.64308192185085,12.756127635674302,-0.166662156388411,0.17810553748069521,-0.016170000000000007,1.753632360459448,28.604377768625408,108.35112620551844,474.9873084310393,180.00361661306712
716,575.7154395452675,136.96316958777095,-31.621894868102782,12.869111274220941,-0.17282049290118692,0.19492089448223962,-0.013860000000000008,1.7594813167362822,28.781241004671354,109.53828772581059,474.9873084310393,180.00361661306712
717,577.0091551185287,136.9483483614777,-31.601616278654557,12.436420780551124,-0.1563890099714752,0.1865630229236606,-0.014910000000000008,1.765198026601057,28.958689136344983,110.73487854213738,474.9873084310393,180.00361661306712
718,578.2596240035157,136.93126442653124,-31.58565147636219,11.291602363931274,-0.17350225784233042,0.14687618108976774,-0.019740000000000008,1.7708654891985545,29.13670893900509,111.8945873873358,474.9873084310393,180.00361661306712
719,579.4088262287241,136.91777867759714,-31.563917358253214,11.029606286741807,-0.15020934723305984,0.19995388660258642,-0.01757000000000001,1.7765726024802473,29.315295487924946,112.96124472478955,474.9873084310393,180.00361661306712
720,580.5268706010622,136.90813755347278,-31.549695469592955,10.709758396411877,-0.11145037144755818,0.1308413756743796,-0.014170000000000009,1.7822715747656055,29.49445274817297,87.06914882126225,561.4412466113017,221.8597451508608
721,581.6103546539489,136.90073315777116,-31.539696832025516,10.757100635806275,-0.08928640989668228,0.09198746562042937,-0.011080000000000008,1.7880513709449248,29.67417990564953,87.32025330974437,561.4412466113017,221.8597451508608
722,582.6983043430571,136.89875491726949,-31.529496585463473,11.104451085195468,-0.07561365529227752,0.09384226837079512,-0.015560000000000008,1.7938531070508743,29.854485042744024,87.5798627818266,561.4412466113017,221.8597451508608
723,583.8229613265227,136.89513819817785,-31.519031858626395,11.21433612034276,-0.09246164324743461,0.09627548690113155,-0.01766000000000001,1.7996768169515331,30.03537035344911,87.86310709403257,561.4412466113017,221.8597451508608
724,584.959953757058,136.8885142229869,-31.51496180993628,11.395482380498812,-0.11391223875641336,0.037444447949041046,-0.017690000000000008,1.8055167686273141,30.216838035144264,88.16597796886232,561.4412466113017,221.8597451508608
725,586.1086613317162,136.87788550871363,-31.51378186514138,11.471966889899841,-0.15028656638956414,0.010855492113117838,-0.020270000000000007,1.8113528164067612,30.398889712006994,88.48953507181808,561.4412466113017,221.8597451508608
726,587.2685855139956,136.86864666239705,-31.503778815930065,11.569292067040626,-0.15339900943464987,0.09202805274406842,-0.023160000000000007,1.8171976056864112,30.58152499364767,88.82870176395886,561.4412466113017,221.8597451508608
727,588.4348248623735,136.85233019654882,-31.489775510655658,11.663628174514521,-0.19393831294256708,0.128830408524543,-0.021520000000000008,1.823044456472809,30.76474475421631,89.19032382501656,561.4412466113017,221.8597451508608
728,589.6094558972716,136.8295653179018,-31.476316969803204,11.457541814996725,-0.2102065341439327,0.12381857584257965,-0.016280000000000006,1.8289145794756978,30.94854919986359,89.57443550926538,561.4412466113017,221.8597451508608
729,590.7483898250456,136.80779750712964,-31.466399612218947,11.546830862537652,-0.18516762130749856,0.09123968977517333,-0.010540000000000006,1.8347745640338509,31.132940657811158,89.95967119405717,561.4412466113017,221.8597451508608
730,591.9071651107594,136.7896489250897,-31.462863143241428,11.775185654958404,-0.17380881231225812,0.032535514593159474,-0.013160000000000007,1.8406516881150936,31.317918114214542,90.3609067123474,561.4412466113017,221.8597451508608
731,593.0956521093715,136.76781510988468,-31.459709091782113,12.15657882912728,-0.21358199843143538,0.029017273425706726,-0.016170000000000007,1.8465415683685293,31.503483283026053,90.7889748016498,561.4412466113017,221.8597451508608
732,594.3224198863203,136.7340779175742,-31.454308864439543,12.529765593983186,-0.3017147116760503,0.04968209155165022,-0.01809000000000001,1.852430960242128,31.689637439862906,91.25541506044468,561.4412466113017,221.8597451508608
733,595.5853222968007,136.6908912508915,-31.449187155284378,12.860514265552133,-0.3559370475929303,0.04711972422751819,-0.01617000000000001,1.85831696659084,31.87638053588712,91.75811451338456,561.4412466113017,221.8597451508608
734,596.8754648683137,136.64753797095477,-31.445920682861626,13.09448394008269,-0.3572809575537854,0.03005154628931684,-0.01603000000000001,1.864202389598408,32.0637122325462,92.2859906809088,561.4412466113017,221.8597451508608
735,598.1923342741096,136.60065032229403,-31.442064028232693,13.348314866231053,-0.3772277275467177,0.03548122258617154,-0.01513000000000001,1.8700815762293914,32.25163247150604,92.84263942492119,561.4412466113017,221.8597451508608
736,599.5343827919561,136.54476013857024,-31.439122405974075,13.568295286390947,-0.4282612697651631,0.027062924779277915,-0.013410000000000009,1.8759664959461835,32.44014062912898,93.43304389628564,561.4412466113017,221.8597451508608
737,600.8986340887996,136.48269714738146,-31.43651961349615,13.7276126862764,-0.4733979816995133,0.023945690796935776,-0.014400000000000008,1.881838592434067,32.6292372787236,94.05384496307323,561.4412466113017,221.8597451508608
738,602.2819592198434,136.4127390607517,-31.435050544416455,13.840427695351266,-0.5311512045597048,0.013515435533180985,-0.01576000000000001,1.8876869384982558,32.81892113796701,94.70562103770102,561.4412466113017,221.8597451508608
739,603.6719825908987,136.33893089568025,-31.43854550086314,13.687816851668796,-0.5628119638045267,-0.03215359930947352,-0.01785000000000001,1.8934765615973417,33.00918983181683,95.37947752135946,561.4412466113017,221.8597451508608
740,605.0498115091609,136.27123476512048,-31.447352360794085,13.914657639518023,-0.5588100949611218,-0.08102311136471554,-0.023950000000000013,1.8992243521559768,33.200037487976566,96.05779532396511,561.4412466113017,221.8597451508608
741,606.4624193590686,136.1968180408705,-31.452679171930555,15.377017473595052,-0.6659581603650699,-0.04900666245553833,-0.029410000000000013,1.9049853963975518,33.391459923192166,96.77315266454727,561.4412466113017,221.8597451508608
742,608.0125238880377,136.11271291892703,-31.44993433817611,14.973005716424089,-0.6698280196515491,0.025252470540904733,-0.025140000000000013,1.9107528881836666,33.58345846283192,97.57785303935985,561.4412466113017,221.8597451508608
743,609.5190117685455,136.03408206520155,-31.44641659112202,14.85479918566476,-0.6064411022783021,0.03236327289763248,-0.018830000000000013,1.916487212387474,33.77603375165029,98.37436630854695,561.4412466113017,221.8597451508608
744,611.0126805862546,135.95739476489717,-31.454596763832257,15.37143657495577,-0.5817701485370652,-0.07525758893417815,-0.014710000000000013,1.9221869235034816,33.96918247288904,99.17933690122142,561.4412466113017,221.8597451508608
745,612.5474906663769,135.88175447690688,-31.457245022725676,13.766935779497532,-0.5479574634876543,-0.024363981819443888,-0.014850000000000012,1.927789851934747,34.16290116523938,100.02031324559734,561.4412466113017,221.8597451508608
746,613.9303953858177,135.80942855442157,-31.45001592090762,12.631320581825152,-0.5292769210775768,0.06650773672611163,-0.01624000000000001,1.9334286793331894,34.35718015043286,100.7956731483088,561.4412466113017,221.8597451508608
747,615.2040814151413,135.73914435116802,-31.44617864723501,11.473665610527854,-0.5080948072107665,0.03530291778802272,-0.016040000000000013,1.9390122722199787,34.55202301836618,101.52438272772207,561.4412466113017,221.8597451508608
748,616.3590308502789,135.67722215207502,-31.443716855456206,11.557731962409894,-0.4515894929490168,0.022648484364980934,-0.012120000000000013,1.944641312990314,34.74742424558818,102.19290726931636,561.4412466113017,221.8597451508608
749,617.5148238463545,135.61623242667892,-31.437608507019707,10.883737067509044,-0.42586351377168785,0.05619680561578259,-0.008730000000000012,1.9502950341164922,34.94338837688721,102.86976985947595,561.4412466113017,221.8597451508608
750,618.6036938402883,135.5592658380286,-31.437199326458128,10.280498825207971,-0.4000701329411989,0.0037644611665200774,-0.009300000000000011,1.9559478251299942,35.13991788029885,103.51482069168286,561.4412466113017,221.8597451508608
751,619.6292502675441,135.5079467117205,-31.432171380341476,9.796603236470927,-0.3616242303126407,0.046257104273198596,-0.008960000000000011,1.9616147813573521,35.33701266281185,104.12721480560587,561.4412466113017,221.8597451508608
752,620.6100487687279,135.46027765369482,-31.437001169914158,9.371595048821838,-0.3366374496831521,-0.04443406406865721,-0.008940000000000012,1.9672713507324124,35.53467414094759,104.71778804261709,561.4412466113017,221.8597451508608
753,621.5456600982202,135.41719636961258,-31.434827076321024,9.066481091419623,-0.31080486382340344,0.020001661056835495,-0.010310000000000012,1.9729507189308262,35.732901276020826,105.28463686789704,561.4412466113017,221.8597451508608
754,622.4408130657278,135.38118609998898,-31.42716741021534,8.786699005295592,-0.24911567940992818,0.07046892817228874,-0.005070000000000011,1.9786134489852192,35.931696347913906,105.82763478006612,561.4412466113017,221.8597451508608
755,623.3097241035617,135.34749782509786,-31.425180017398112,9.079683307525064,-0.2204837619768981,0.018284013918505766,-0.0004400000000000107,1.9842609304439303,36.131057692812426,106.35825047716918,561.4412466113017,221.8597451508608
756,624.2058117694902,135.3159138103092,-31.42484611600626,8.694064843553807,-0.2000736094325849,0.003071892805025318,0.0018199999999999892,1.989874100642781,36.330983785856816,106.90755531111131,561.4412466113017,221.8597451508608
757,625.0658413283668,135.29595142230414,-31.42549842672576,8.418620329323613,-0.13578008320272958,-0.006001258619376727,-0.0021300000000000112,1.9954814303561559,36.53147119592109,107.4308123286373,561.4412466113017,221.8597451508608
758,625.9037842679384,135.2810155519771,-31.422900052587696,8.061542009424654,-0.11253747230822206,0.02390504207017347,-0.005910000000000012,2.0011113714346607,36.732519338956706,107.94116536377544,561.4412466113017,221.8597451508608
759,626.7072266210436,135.2706387501879,-31.41629304838068,7.991651797350522,-0.08065876073037138,0.060784438704559726,-0.004770000000000011,2.0066980639010987,36.93413047610017,108.43118321727873,561.4412466113017,221.8597451508608
760,627.500191767839,135.25498062533413,-31.411677104510225,7.940856258333832,-0.11022118328549982,0.04246668360819493,-0.003030000000000011,2.0123334528312027,37.13630028249028,108.92276838988407,561.4412466113017,221.8597451508608
761,628.2879083411262,135.24223435107774,-31.409599936149405,7.867564636305876,-0.0940053160098519,0.01910994891953944,-0.0040600000000000115,2.017968851335856,37.339033627773404,109.4123821218244,561.4412466113017,221.8597451508608
762,629.0716550156701,135.23396322580467,-31.40449344125745,7.780936973792006,-0.07106415178016236,0.04697975300597641,-0.006440000000000012,2.0235767235165736,37.542330512906986,109.89949151415142,561.4412466113017,221.8597451508608
763,629.8465141197519,135.22852307927255,-31.391921965956854,7.683613951208453,-0.058443637153693315,0.11565757276549829,-0.008720000000000012,2.0292018027690566,37.746188185258646,110.38228689658257,561.4412466113017,221.8597451508608
764,630.6151326391713,135.21588668661914,-31.378273708680304,8.080042358473968,-0.09388673285513607,0.12556396694425856,-0.003810000000000012,2.034810016987189,37.95060836553555,110.8701254521173,561.4412466113017,221.8597451508608
765,631.4173258202095,135.20444545712132,-31.37101381198588,7.920821173793786,-0.07969993266262379,0.06679104958871787,-0.001970000000000012,2.0404401001477677,38.15558936723427,111.38129388036009,561.4412466113017,221.8597451508608
766,632.2014004370684,135.1957543311244,-31.358372207027006,7.705876244534871,-0.0688348315674469,0.11630276562162056,-0.004730000000000012,2.0460539258455133,38.36113337724905,111.88228936811008,561.4412466113017,221.8597451508608
767,632.9662567836197,135.18567047555067,-31.343666430464843,7.357717226283995,-0.09086307310122603,0.135293144371891,-0.010610000000000012,2.051675598707271,38.5672387698336,112.3753634075166,561.4412466113017,221.8597451508608
